"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier:","H8/H8/B1001NLGD","H8/H8/B1002NLGD","H8/H8/B1003NLGD","H8/H8/B1301NLGD","H8/H8/B1302NLGD","H8/H8/B1011NLGD","H8/H8/B1303NLGD","H8/H8/B1304NLGD","H8/H8/B1020NLGD","H8/H8/B1023NLGD","H8/H8/B1026NLGD","H8/H8/B1221NLGD","H8/H8/B1027NLGD","H8/H8/B1220NLGD","H8/H8/B3219NLGD","H8/H8/B1215NLGD","H8/H8/B1216NLGD","H8/H8/B1217NLGD","H8/H8/B1218NLGD","H8/H8/B1029NLGD","H8/H8/B1247NLGD","H8/H8/B3248NLGD","H8/H8/B1243NLGD","H8/H8/B1245NLGD","H8/H8/B3305NLGD","H8/H8/B1030NLGD","H8/H8/B1310NLGD","H8/H8/B1043NLGD","H8/H8/B1048NLGD","H8/H8/B3092NLGD","H8/H8/B1047NLGD","H8/H8/B3053NLGD","H8/H8/B1151NLGD","H8/H8/B1058NLGD","H8/H8/B1072NLGD","H8/H8/B1110NLGD","H8/H8/B3094NLGD","H8/H8/B1100NLGD","H8/H8/B3095NLGD","H8/H8/B1152NLGD","H8/H8/B1091NLGD"
"Time Period","B1001NLGD","B1002NLGD","B1003NLGD","B1301NLGD","B1302NLGD","B1011NLGD","B1303NLGD","B1304NLGD","B1020NLGD","B1023NLGD","B1026NLGD","B1221NLGD","B1027NLGD","B1220NLGD","B3219NLGD","B1215NLGD","B1216NLGD","B1217NLGD","B1218NLGD","B1029NLGD","B1247NLGD","B3248NLGD","B1243NLGD","B1245NLGD","B3305NLGD","B1030NLGD","B1310NLGD","B1043NLGD","B1048NLGD","B3092NLGD","B1047NLGD","B3053NLGD","B1151NLGD","B1058NLGD","B1072NLGD","B1110NLGD","B3094NLGD","B1100NLGD","B3095NLGD","B1152NLGD","B1091NLGD"
2015-09-23,7005504.7,2034766.8,1499109.3,1103910.8,395198.6,535657.4,104393.3,431264.1,4970738.0,1100129.9,2188552.4,1480602.1,347984.0,1132618.1,707950.3,102747.6,9407.2,137916.3,457879.2,1009461.0,553686.5,455774.5,322406.2,133368.3,672594.7,215209.4,457385.3,73395.3,1156878.2,134826.6,6927.4,983090.9,9213832.6,6658944.5,485236.9,6173707.6,784729.2,70702.8,438524.1,7952900.5,1260932.0
2015-09-30,7041096.3,2050127.0,1513766.4,1111745.8,402020.6,536360.6,105001.8,431358.8,4990969.3,1102405.4,2196072.9,1486735.1,347547.0,1139188.1,709337.8,102945.2,9413.0,138790.0,458189.5,1013315.7,556502.3,456813.4,323754.9,133058.6,679175.2,218384.9,460790.3,72421.9,1149512.9,175452.9,6871.6,981117.9,9281629.7,6754942.8,492273.4,6262669.4,788801.1,43414.3,448895.7,8036053.9,1245575.8
2015-10-07,7049615.2,2047143.3,1511168.3,1117098.3,394070.0,535975.0,105584.1,430390.9,5002471.8,1107125.9,2200818.2,1490625.0,346658.6,1143966.4,710193.1,102719.8,9393.0,139574.1,458506.2,1010803.2,553810.9,456992.3,323808.3,133184.0,683724.6,227028.4,456696.2,73017.2,1172003.9,136041.4,6873.3,963432.8,9254949.4,6733309.1,494385.2,6238924.0,791848.2,40992.6,437531.4,8003681.4,1251268.0
2015-10-14,7070308.4,2055787.5,1518569.0,1122883.4,395685.6,537218.5,105433.4,431785.1,5014520.9,1116412.6,2195741.3,1484533.1,346158.1,1138375.1,711208.1,103085.8,9396.5,139410.2,459315.5,1013265.8,555619.7,457646.2,324232.0,133414.1,689101.2,226301.0,462800.2,72948.3,1184924.0,138808.5,6584.5,991601.0,9319278.0,6753263.4,497808.1,6255455.2,791777.8,54145.7,460169.9,8059356.8,1259921.3
2015-10-21,7059051.8,2057679.5,1519979.5,1126767.5,393212.0,537700.0,104596.5,433103.5,5001372.4,1109661.0,2191477.3,1479250.6,345800.9,1133449.6,712226.7,103044.6,9384.8,139579.9,460217.5,1012603.4,554363.6,458239.8,324673.2,133566.6,687630.7,225853.0,461777.8,72835.5,1152447.6,136185.1,6765.5,967443.0,9249057.6,6705946.7,496908.6,6209038.1,813267.4,44293.9,427186.1,7990694.1,1258363.5
2015-10-28,7081590.0,2068104.3,1525059.6,1134522.2,390537.4,543044.7,104223.2,438821.5,5013485.6,1111333.1,2197132.8,1485041.6,346315.0,1138726.6,712091.2,103230.9,9408.3,139826.9,459625.2,1017455.4,558210.2,459245.3,325551.0,133694.2,687564.2,224939.4,462624.8,72645.3,1191844.2,136001.2,6974.5,974180.2,9317944.9,6752658.7,488964.6,6263694.1,815718.7,47736.3,443448.2,8059561.9,1258382.9
2015-11-04,7127194.9,2085735.0,1544897.3,1144423.3,400474.0,540837.7,104454.2,436383.6,5041459.9,1114403.6,2223874.9,1509432.4,345590.8,1163841.6,714442.5,104185.0,9469.5,141123.7,459664.3,1016691.9,557295.4,459396.6,326026.2,133370.4,686489.5,225760.2,460729.3,73417.4,1213924.3,130442.5,6929.8,971672.7,9376746.8,6816717.9,498061.2,6318656.7,807896.2,37742.6,453503.7,8115860.5,1260886.3
2015-11-11,7132394.5,2079477.4,1539045.0,1137266.8,401778.1,540432.5,104272.5,436160.0,5052917.0,1120238.1,2227828.1,1513015.8,345185.0,1167830.8,714812.3,104489.6,9504.8,141376.4,459441.5,1017148.7,557416.9,459731.8,326297.6,133434.3,687702.0,226015.5,461686.5,72979.3,1212057.8,131757.8,7023.5,981497.1,9391751.3,6821288.6,490916.7,6330371.9,817635.0,39149.5,453497.3,8131570.4,1260180.9
2015-11-18,7143661.4,2090720.4,1551577.0,1145090.4,406486.7,539143.3,103719.6,435423.8,5052941.0,1122983.3,2222727.3,1506936.6,344866.9,1162069.6,715790.7,104479.6,9587.2,142081.9,459642.0,1018841.4,558204.9,460636.4,327036.3,133600.1,688389.1,225950.5,462438.6,72939.1,1180386.2,129804.6,6973.7,974399.3,9362286.1,6790857.1,500234.6,6290622.4,812744.8,47896.2,442852.3,8094350.3,1267935.8
2015-11-25,7148648.5,2091659.7,1551398.8,1145619.9,405778.9,540260.9,103763.8,436497.2,5056988.8,1123674.1,2218202.1,1501693.1,344399.4,1157293.7,716509.0,104915.9,9644.9,142890.4,459057.9,1023254.5,562129.9,461124.6,327405.8,133718.7,691858.0,227104.9,464753.1,72703.9,1187353.8,127712.9,7214.7,965487.9,9363713.8,6806768.4,514702.5,6292066.0,807245.0,49706.3,434446.4,8098166.2,1265547.7
2015-12-02,7171250.8,2095504.0,1553284.2,1145976.5,407307.6,542219.9,104261.8,437958.0,5075746.8,1121858.3,2223882.7,1505911.4,344074.2,1161837.2,717971.3,105382.3,9689.6,143419.2,459480.2,1031583.9,569556.1,462027.8,328190.6,133837.3,698421.9,229023.1,469398.8,72722.7,1182645.8,127194.6,7228.8,967972.1,9383569.4,6835580.1,515470.0,6320110.1,795100.2,33275.8,445983.4,8109939.6,1273629.8
2015-12-09,7175903.6,2095305.5,1552646.0,1142762.7,409883.3,542659.5,104402.9,438256.6,5080598.1,1113516.4,2230043.2,1510181.2,343877.1,1166304.1,719862.0,105823.1,9739.0,143836.9,460463.1,1035002.9,572165.5,462837.4,328898.8,133938.7,702035.6,232018.8,470016.8,73110.4,1199114.2,140529.8,7279.8,965678.5,9415395.5,6866820.3,516466.1,6350354.3,813045.7,38511.8,425168.5,8143546.3,1271849.2
2015-12-16,7199056.5,2100509.0,1557679.9,1147086.4,410593.5,542829.1,103078.2,439750.9,5098547.5,1122672.5,2227230.4,1504063.6,343574.3,1160489.3,723166.8,105804.1,9790.8,144490.9,463080.9,1039826.1,576714.9,463111.1,329001.4,134109.8,708818.5,235445.0,473373.5,73066.6,1184456.9,145259.4,7255.2,959862.1,9422823.6,6882200.4,510317.0,6371883.4,808386.1,36380.5,424840.6,8151807.5,1271016.1
2015-12-23,7219419.5,2097468.8,1555604.1,1146692.1,408912.0,541864.7,102608.8,439255.9,5121950.7,1128194.5,2230223.8,1503326.6,343203.1,1160123.5,726897.2,105649.0,9803.7,146952.6,464491.9,1047685.2,583842.4,463842.8,329342.0,134500.8,715847.2,237345.0,478502.2,72931.1,1111529.6,149687.5,7331.1,969004.7,9384041.3,6857782.8,511685.5,6346097.3,816340.7,24428.1,412925.3,8111476.9,1272564.4
2015-12-30,7221369.8,2096122.7,1556350.8,1146755.5,409595.3,539772.0,102110.4,437661.6,5125247.1,1124775.2,2230310.8,1504120.0,342788.3,1161331.6,726190.8,105362.2,9946.2,145638.7,465243.8,1053216.8,588748.1,464468.7,329507.2,134961.5,716944.3,239811.8,477132.5,72501.8,1122071.0,146369.3,8349.0,959733.9,9385391.2,6875571.5,517688.1,6357883.4,820060.9,24762.9,404299.3,8124694.7,1260696.5
2016-01-06,7214020.5,2096639.9,1556345.8,1138562.1,417783.7,540294.1,102152.4,438141.7,5117380.7,1115757.3,2234443.6,1506552.4,341700.0,1164852.5,727891.1,105451.1,10002.7,145725.6,466711.8,1049934.0,584709.0,465225.1,330035.3,135189.8,717245.8,235717.1,481528.6,72304.5,1141777.9,143249.2,7577.3,986252.0,9420572.5,6874235.7,508898.9,6365336.8,812082.5,40839.7,433357.4,8160515.3,1260057.2
2016-01-13,7198282.7,2093038.1,1554238.6,1130859.3,423379.3,538799.5,101650.5,437149.1,5105244.6,1111710.0,2231826.0,1502585.8,340998.4,1161587.5,729240.2,105483.3,10080.5,146014.5,467661.9,1045771.7,579665.9,466105.8,330753.0,135352.8,715936.9,233188.8,482748.1,72291.0,1155603.6,131682.0,7518.3,1005925.9,9426721.5,6856038.5,511833.3,6344205.2,822205.0,40668.3,439196.1,8158108.0,1268613.5
2016-01-20,7204877.1,2099488.1,1550366.5,1128073.2,422293.4,549121.6,100464.1,448657.5,5105389.0,1122165.7,2229280.7,1501535.2,338965.4,1162569.8,727745.5,105669.7,10127.0,143022.5,468926.4,1042016.3,576060.8,465955.6,330459.7,135495.9,711926.3,231070.3,480856.0,72248.0,1122033.6,117113.3,7159.0,1034477.1,9413412.2,6798994.2,521334.2,6277660.0,818671.4,78119.1,449940.7,8145725.3,1267686.8
2016-01-27,7214805.7,2099205.7,1551329.3,1130208.0,421121.3,547876.4,99451.0,448425.4,5115600.1,1129567.9,2236826.7,1501414.1,338603.7,1162810.3,735412.6,106184.5,10121.2,146462.9,472644.1,1041848.7,575212.4,466636.3,331030.8,135605.5,707356.7,228463.5,478893.3,72186.8,1115245.0,119105.7,7059.3,991241.8,9375270.8,6779415.1,524386.5,6255028.6,838260.2,65820.1,419954.2,8103449.5,1271821.3
2016-02-03,7258386.4,2115777.9,1567486.1,1139951.0,427535.1,548291.8,100004.4,448287.3,5142608.6,1149556.5,2242192.6,1506696.7,337693.1,1169003.5,735496.0,105049.4,10118.9,146862.7,473464.9,1038831.6,572388.1,466443.5,331082.2,135361.3,712027.8,236691.5,475336.3,72573.8,1122008.8,123205.5,7200.4,992530.5,9430757.8,6829901.3,534168.7,6295732.7,848691.5,51167.1,431746.5,8161506.5,1269251.3
2016-02-10,7243488.2,2107630.9,1560608.5,1135122.8,425485.8,547022.3,100080.2,446942.1,5135857.4,1140362.6,2248340.5,1509924.0,337247.3,1172676.7,738416.4,105874.9,10079.4,146980.6,475481.5,1035067.0,568149.7,466917.3,331436.2,135481.1,712087.3,234638.7,477448.6,72560.1,1143010.7,119445.2,7124.1,1021730.6,9462238.7,6836145.8,533103.0,6303042.8,850775.1,56078.2,445757.5,8188756.6,1273482.2
2016-02-17,7224876.3,2096240.5,1551265.3,1128289.3,422976.0,544975.1,98628.9,446346.2,5128635.8,1145029.1,2242748.3,1504010.9,336736.5,1167274.4,738737.4,106073.5,10084.0,147276.5,475303.4,1032575.3,565590.2,466985.1,331479.7,135505.5,708283.1,234985.0,473298.1,72533.6,1180982.8,116384.1,7094.3,1003756.4,9460560.4,6866722.4,533987.0,6332735.4,828727.0,45509.3,442547.0,8183505.7,1277054.6
2016-02-24,7222269.0,2101122.2,1557611.7,1134012.3,423599.4,543510.5,98878.8,444631.7,5121146.8,1143906.7,2240736.7,1502262.0,336300.2,1165961.8,738474.7,106629.4,10043.3,147297.3,474504.6,1030706.0,563126.3,467579.7,332054.4,135525.3,705797.4,235314.0,470483.4,72311.7,1153557.6,123684.3,6941.2,1000551.3,9434691.7,6830088.1,538107.7,6291980.4,842553.6,50643.1,438547.5,8161832.4,1272859.3
2016-03-02,7272933.5,2106775.8,1559965.8,1132180.2,427785.7,546809.9,99104.9,447705.0,5166157.8,1177852.7,2247552.9,1506799.4,335236.0,1171563.4,740753.5,106568.4,10078.2,145355.8,478751.1,1026363.9,558751.6,467612.4,332350.0,135262.3,714388.2,235991.5,478396.7,72619.7,1186929.0,117600.7,7204.2,987118.1,9499165.9,6906950.9,547608.8,6359342.1,840397.4,46255.3,449849.6,8243453.2,1255712.6
2016-03-09,7271534.1,2102250.5,1553929.8,1127770.2,426159.6,548320.8,98821.2,449499.5,5169283.5,1177807.8,2250633.6,1509462.7,334732.0,1174730.6,741171.0,106542.9,10067.8,145726.7,478833.6,1026657.9,558187.8,468470.1,333344.1,135126.0,714184.2,236514.3,477669.9,72657.0,1173483.5,118701.9,6743.6,995942.1,9493748.2,6917206.4,539656.5,6377549.9,833004.0,49291.7,429640.1,8229142.3,1264605.9
2016-03-16,7256420.7,2096226.6,1550848.0,1129484.0,421364.0,545378.6,98243.3,447135.2,5160194.1,1178908.8,2244668.2,1504645.6,333868.3,1170777.3,740022.6,106750.3,10087.5,145833.0,477351.6,1023400.8,555763.4,467637.3,332564.2,135073.2,713216.3,232879.9,480336.5,72588.1,1182253.1,127556.9,6782.9,989661.4,9490086.8,6915358.7,508590.9,6406767.8,837712.4,47637.0,428719.3,8229427.4,1260659.3
2016-03-23,7257882.1,2102532.3,1553632.0,1135014.8,418617.2,548900.3,97387.6,451512.8,5155349.7,1179063.8,2241158.3,1501633.3,333219.7,1168413.5,739525.0,107318.4,10114.2,145590.4,476502.0,1025811.2,557261.8,468549.3,333306.0,135243.3,709316.5,234277.1,475039.5,72503.5,1181603.4,130914.5,7444.2,974455.5,9479796.2,6918769.0,525846.5,6392922.5,837117.4,41666.9,422853.4,8220406.8,1259389.5
2016-03-30,7274404.8,2100245.7,1554380.8,1136471.8,417909.0,545864.9,96035.9,449829.0,5174159.1,1179978.4,2246994.8,1506895.4,332652.2,1174243.2,740099.4,107464.9,10134.0,145560.3,476940.2,1032660.6,562905.3,469755.4,334428.7,135326.7,714525.3,237741.7,476783.6,72044.8,1187368.3,138216.6,9528.8,991026.3,9528500.0,6973322.3,528557.8,6444764.5,827509.6,26444.6,433778.4,8261054.9,1267445.1
2016-04-06,7289549.3,2108921.3,1560774.7,1140539.4,420235.2,548146.7,97004.6,451142.0,5180628.0,1183321.2,2248801.2,1507458.4,331705.2,1175753.2,741342.9,107345.3,10048.0,146719.5,477230.0,1031170.6,561135.5,470035.1,334921.7,135113.4,717335.0,240348.2,476986.9,73470.6,1248047.5,129468.8,9345.8,982114.9,9585055.6,7029538.5,525197.2,6504341.3,803546.3,50265.3,437485.0,8320835.0,1264220.6
2016-04-13,7306419.4,2123005.4,1574135.5,1145337.4,428798.1,548869.9,96399.5,452470.4,5183414.0,1185737.5,2245471.5,1503046.8,331310.2,1171736.6,742424.7,107865.7,10053.5,146605.3,477900.2,1033501.7,562498.5,471003.2,335564.1,135439.1,718703.3,239208.8,479494.5,73315.4,1269124.6,126785.0,9313.0,994815.1,9633141.8,7059042.5,527709.2,6531333.3,806222.9,54170.8,444682.4,8364118.5,1269023.3
2016-04-20,7314973.7,2121297.0,1574312.7,1148649.0,425663.6,546984.3,94957.6,452026.8,5193676.7,1195080.7,2244481.3,1500940.9,331334.9,1169606.0,743540.4,107959.9,10070.9,147119.8,478389.8,1035874.7,564231.5,471643.2,336044.5,135598.6,718240.0,238574.8,479665.3,73490.3,1190117.6,117563.6,9143.5,971532.1,9529840.2,6958301.7,524215.3,6434086.5,812644.3,70870.5,419847.3,8261663.7,1268176.5
2016-04-27,7335573.0,2131245.3,1580606.9,1153470.1,427136.8,550638.4,94438.3,456200.1,5204327.7,1195100.9,2251376.6,1506421.3,331131.0,1175290.3,744955.3,108181.3,10056.8,147326.2,479391.0,1040769.0,568045.2,472723.8,337002.5,135721.3,717081.1,238550.7,478530.4,73332.5,1161925.1,120528.7,9265.1,968806.5,9522765.9,6926311.8,520434.5,6405877.3,833662.8,70600.8,430430.5,8261006.0,1261759.9
2016-05-04,7370017.6,2143257.3,1594191.7,1163897.4,430294.4,549065.6,95893.9,453171.7,5226760.3,1203416.6,2260577.2,1514982.3,330162.8,1184819.5,745594.9,107881.2,10079.6,147651.5,479982.5,1039378.6,566059.6,473319.1,337593.7,135725.4,723387.7,239722.8,483664.9,73311.6,1182549.2,119529.7,9299.3,977588.4,9585672.6,6979904.0,523628.2,6456275.8,837422.9,64063.7,440442.1,8321832.7,1263839.9
2016-05-11,7361213.7,2140424.4,1586884.9,1157626.7,429258.3,553539.4,95706.0,457833.4,5220789.3,1195811.6,2265620.6,1520423.6,329840.4,1190583.2,745197.0,108481.4,10055.7,147841.9,478818.1,1040322.6,566127.7,474194.8,338312.0,135882.8,719034.5,239052.3,479982.2,73543.3,1198389.4,114433.4,9341.5,984563.0,9594397.7,6966582.4,519137.1,6447445.4,845546.9,76904.2,434514.4,8323547.8,1270849.9
2016-05-18,7348540.1,2137958.2,1588041.0,1155652.4,432388.6,549917.2,94209.3,455707.8,5210582.0,1195009.3,2258491.4,1512845.4,329125.3,1183720.1,745646.0,108968.6,10024.1,148102.6,478550.7,1040573.0,565920.2,474652.8,338584.6,136068.2,716508.3,239026.7,477481.6,73487.8,1158011.3,119072.4,9260.4,971646.9,9533043.3,6921180.9,515570.4,6405610.6,852800.0,75925.7,413016.0,8262922.6,1270120.7
2016-05-25,7362915.3,2136006.6,1590662.3,1159573.8,431088.5,545344.2,94033.7,451310.5,5226908.7,1200244.7,2262620.8,1515292.6,328710.6,1186582.0,747328.2,109575.5,9978.3,148558.2,479216.2,1044577.4,569097.4,475480.0,339192.7,136287.3,719465.8,239458.3,480007.5,73275.0,1161594.5,117923.5,9238.0,960492.3,9538888.4,6906622.5,511842.0,6394780.5,854193.2,86201.4,418998.7,8266015.9,1272872.5
2016-06-01,7390287.1,2143899.4,1597810.7,1165778.9,432031.8,546088.7,96033.9,450054.8,5246387.7,1203097.2,2265246.0,1517123.9,328201.6,1188922.3,748122.1,109805.8,9942.3,149584.8,478789.1,1049562.2,573732.0,475830.2,339479.1,136351.1,728482.3,244223.7,484258.6,73059.5,1236419.0,120284.1,9197.5,960282.3,9643410.5,7030245.5,531989.4,6498256.1,842575.1,79102.7,425866.1,8377789.4,1265621.1
2016-06-08,7385209.7,2140687.7,1586909.5,1157242.0,429667.5,553778.2,96964.5,456813.7,5244522.0,1196372.0,2272964.6,1523898.3,327628.2,1196270.1,749066.3,109893.3,9907.5,150168.5,479097.0,1049845.2,572686.7,477158.5,340588.6,136569.8,725340.2,244402.1,480938.1,73569.9,1252867.5,120495.7,9303.3,990961.2,9685267.6,7040299.0,531830.1,6508468.9,844293.5,87206.8,442414.0,8414213.3,1271054.3
2016-06-15,7383259.2,2137387.4,1582738.9,1156179.0,426559.9,554648.5,95869.0,458779.5,5245871.7,1196034.2,2271166.3,1518241.0,327394.2,1190846.9,752925.3,110443.6,9889.0,150647.2,481945.5,1052253.7,574242.3,478011.4,341064.3,136947.1,726417.4,243461.6,482955.9,73565.0,1254264.8,123130.1,9322.4,1002803.4,9699214.9,7051381.4,533893.7,6517487.6,844936.0,80391.9,444284.2,8420993.5,1278221.3
2016-06-22,7390872.0,2137637.6,1584884.4,1159294.1,425590.3,552753.2,94342.9,458410.3,5253234.3,1196530.9,2268657.6,1515282.3,326792.6,1188489.7,753375.3,110276.4,9863.9,150681.8,482553.2,1063593.3,584978.5,478614.8,341472.5,137142.3,724452.6,245471.7,478980.9,73401.9,1159720.2,129523.7,9305.2,990132.2,9606151.4,6974237.7,539422.9,6434814.8,857092.9,68957.2,408831.1,8309119.0,1297032.5
2016-06-29,7425291.3,2142151.3,1591230.0,1162380.7,428849.3,550921.3,95167.8,455753.5,5283140.0,1199777.6,2279780.8,1525137.3,326405.9,1198731.5,754643.5,110905.4,9845.4,150589.5,483303.2,1069895.1,590204.4,479690.7,342379.3,137311.3,733686.5,249684.3,484002.2,72916.5,1120687.9,163359.1,9417.4,1001082.9,9646922.1,7032029.6,542389.3,6489640.3,847066.5,32650.9,453796.1,8365543.1,1281379.1
2016-07-06,7442726.6,2150986.8,1598930.5,1165877.8,433052.7,552056.3,93627.6,458428.7,5291739.8,1199712.3,2286811.9,1531426.7,325713.3,1205713.4,755385.2,110984.0,9795.3,151893.0,482712.9,1068799.8,588791.6,480008.2,342719.2,137289.0,736415.9,252770.8,483645.1,73773.1,1208093.5,139347.8,9272.6,1010836.6,9736504.0,7091822.8,539599.3,6552223.5,853258.5,44686.5,465146.7,8454914.4,1281589.6
2016-07-13,7448085.2,2156981.4,1603698.0,1162680.4,441017.6,553283.4,92592.6,460690.8,5291103.8,1194220.2,2294917.4,1537090.5,325171.8,1211918.7,757826.9,111824.4,9749.5,152910.4,483342.6,1069666.5,588877.9,480788.5,343342.1,137446.5,732299.7,251458.7,480841.0,73702.5,1153852.0,130324.7,9354.8,1011794.6,9679708.8,7052271.0,528698.9,6523572.1,839095.6,49469.4,455052.1,8395888.1,1283820.7
2016-07-20,7436647.5,2166950.9,1612779.7,1171627.4,441152.3,554171.2,91023.9,463147.3,5269696.6,1190753.3,2279469.4,1522689.1,324117.7,1198571.3,756780.3,111960.6,9712.4,152878.1,482229.1,1070378.5,588599.0,481779.5,344064.1,137715.4,729095.4,249121.7,479973.7,73681.5,1133641.2,123903.8,9934.0,990540.3,9620985.2,7000225.6,528111.0,6472114.6,841386.2,61820.0,433527.1,8336958.9,1284026.3
2016-07-27,7452547.6,2175860.9,1619326.6,1176830.0,442496.5,556534.3,90308.2,466226.1,5276686.7,1186305.6,2285501.8,1528554.6,323802.8,1204751.8,756947.2,112155.5,9683.0,152815.8,482292.8,1076040.2,593195.5,482844.6,344950.3,137894.3,728839.2,249163.4,479675.8,73506.6,1150188.3,126251.7,10092.5,984796.8,9650370.4,7017993.3,524412.1,6493581.2,842157.2,67224.1,438680.0,8366054.7,1284315.7
2016-08-03,7474398.5,2181551.0,1625309.4,1183021.0,442288.4,556241.5,90078.9,466162.7,5292847.5,1189424.9,2294795.8,1536683.0,323138.8,1213544.2,758112.8,111383.7,9639.4,153640.6,483449.1,1076603.5,593279.7,483323.7,345671.9,137651.9,732023.3,250356.1,481667.2,73871.4,1214929.6,120422.0,10370.6,983123.2,9729372.6,7119659.0,533903.4,6585755.7,830624.1,52075.7,447988.0,8450346.9,1279025.7
2016-08-10,7474334.5,2182377.4,1624739.8,1184859.7,439880.1,557637.6,89693.0,467944.6,5291957.1,1183866.6,2300328.2,1541710.6,322648.3,1219062.3,758617.5,111958.4,9637.3,152827.4,484194.5,1078494.7,593305.9,485188.9,346428.5,138760.4,729267.6,248138.9,481128.6,73800.9,1194437.6,119503.1,10282.1,1006811.5,9731567.9,7106641.0,525676.5,6580964.5,826961.1,48887.1,463601.7,8446090.9,1285477.0
2016-08-17,7465964.8,2184324.7,1629042.2,1189467.7,439574.5,555282.5,88148.0,467134.5,5281640.1,1185820.7,2290851.3,1530265.0,322117.3,1208147.7,760586.3,112233.0,9655.8,153960.1,484737.3,1078826.3,593947.2,484879.1,346672.8,138206.3,726141.8,245814.0,480327.8,73803.3,1221055.1,123475.4,10296.9,997050.9,9744039.8,7141052.8,522687.3,6618365.6,827347.8,48129.1,440669.4,8457199.3,1286840.6
2016-08-24,7476480.3,2191809.4,1633674.2,1192304.1,441370.1,558135.2,87826.2,470309.0,5284671.0,1184021.8,2291738.9,1531594.9,321646.8,1209948.1,760144.0,112693.7,9599.1,154339.6,483511.6,1083031.8,596806.1,486225.7,347319.3,138906.4,725878.5,246845.6,479032.8,73666.5,1157708.1,128243.0,10255.0,987122.0,9686142.0,7065684.6,516800.6,6548884.1,832883.0,61751.1,435583.0,8395901.7,1290240.3
2016-08-31,7517422.2,2205673.1,1646617.6,1205709.5,440908.1,559055.4,86688.3,472367.1,5311749.1,1188000.9,2300042.2,1538354.2,321140.7,1217213.5,761688.0,112560.8,9611.1,154549.6,484966.5,1088024.2,600505.9,487518.3,348515.8,139002.5,735682.0,251613.8,484068.2,72960.1,1140565.2,164497.3,9827.8,991790.5,9751142.9,7136295.1,509950.1,6626345.0,845264.9,23035.3,458896.2,8463491.5,1287651.4
2016-09-07,7527037.4,2211843.1,1650388.9,1209051.8,441337.1,561454.2,87490.2,473964.0,5315194.3,1190944.5,2306841.1,1542845.5,320514.4,1222331.1,763995.5,112610.6,9635.1,154932.5,486817.3,1085296.9,599628.0,485668.9,346477.3,139191.6,732111.8,250922.3,481189.5,73534.3,1244727.8,137446.6,10255.8,991844.5,9837777.8,7189422.1,502900.7,6686521.4,840882.3,53999.8,465389.6,8549693.8,1288084.0
2016-09-14,7531191.9,2217085.7,1655324.9,1204783.0,450541.8,561760.9,86328.6,475432.2,5314106.2,1192231.0,2298925.3,1532966.8,320000.2,1212966.6,765958.4,113324.9,9655.8,155299.4,487678.4,1085458.1,598499.7,486958.4,347462.7,139495.7,737491.8,250152.1,487339.7,73456.9,1241942.2,138012.2,10281.9,1002806.6,9850778.0,7202619.6,494424.6,6708195.0,861293.3,53318.4,441860.1,8559091.4,1291686.5
2016-09-21,7538233.9,2224505.2,1663348.0,1208898.2,454449.8,561157.2,85539.0,475618.2,5313728.7,1197824.3,2297187.0,1530728.7,319652.3,1211076.3,766458.3,113307.1,9639.4,155190.9,488320.8,1085147.1,597683.9,487463.2,347593.5,139869.7,733570.3,249381.8,484188.5,73362.1,1113065.4,148297.6,10178.6,980569.7,9716983.2,7071384.4,495557.7,6575826.6,875981.9,51625.4,422604.5,8421596.2,1295387.0
2016-09-28,7565782.8,2235840.3,1672983.4,1212604.4,460379.1,562856.8,84689.9,478166.9,5329942.5,1200128.7,2302042.2,1533639.1,319507.6,1214131.5,768403.1,113613.9,9654.7,155855.4,489279.2,1089588.4,601120.0,488468.4,348150.4,140318.0,738183.3,251927.0,486256.3,73152.1,1101274.5,173396.1,10106.5,978698.1,9756105.8,7113355.9,487622.8,6625733.1,858775.0,54405.2,432549.9,8459085.9,1297020.0
2016-10-05,7589526.0,2239746.5,1678670.7,1219155.4,459515.4,561075.8,85043.0,476032.8,5349779.5,1205000.3,2311156.5,1542410.6,318720.8,1223689.8,768745.9,113527.5,9704.8,157059.6,488453.9,1087944.8,598874.5,489070.3,348653.4,140416.9,745677.8,252048.9,493629.0,73866.6,1142706.4,161342.4,10245.5,981879.6,9811833.4,7211468.2,484459.1,6727009.1,856169.0,24977.1,434269.1,8526883.4,1284950.0
